2025-07-30 11:53:39,435 | InicioView | INFO | Vista de inicio configurada correctamente
2025-07-31 14:23:00,215 | main.views.pnl_ctrl | INFO | Datos crudos recibidos: 'P02:1\r\n'
2025-07-31 14:23:00,216 | main.views.pnl_ctrl | DEBUG | Comandos separados: ['P02:1']
2025-07-31 14:23:00,221 | MainWindow | DEBUG | data RX: P02:1

2025-07-31 14:23:04,559 | main.views.pnl_ctrl | INFO | Datos crudos recibidos: 'P02:1\r\n'
2025-07-31 14:23:04,560 | main.views.pnl_ctrl | DEBUG | Comandos separados: ['P02:1']
2025-07-31 14:23:04,563 | MainWindow | DEBUG | data RX: P02:1

2025-07-31 14:23:05,664 | main.views.pnl_ctrl | INFO | Datos crudos recibidos: 'P01:1\r\n'
2025-07-31 14:23:05,664 | main.views.pnl_ctrl | DEBUG | Comandos separados: ['P01:1']
2025-07-31 14:23:05,666 | MainWindow | DEBUG | data RX: P01:1

2025-07-31 14:23:06,264 | main.views.pnl_ctrl | INFO | Datos crudos recibidos: 'P01:1\r\n'
2025-07-31 14:23:06,265 | main.views.pnl_ctrl | DEBUG | Comandos separados: ['P01:1']
2025-07-31 14:23:06,268 | MainWindow | DEBUG | data RX: P01:1

2025-07-31 14:23:07,534 | main.views.pnl_ctrl | INFO | Datos crudos recibidos: 'P01:1\r\n'
2025-07-31 14:23:07,534 | main.views.pnl_ctrl | DEBUG | Comandos separados: ['P01:1']
2025-07-31 14:23:07,535 | MainWindow | DEBUG | data RX: P01:1

2025-07-31 14:23:08,939 | main.views.pnl_ctrl | INFO | Datos crudos recibidos: 'P02:1\r\n'
2025-07-31 14:23:08,940 | main.views.pnl_ctrl | DEBUG | Comandos separados: ['P02:1']
2025-07-31 14:23:08,944 | MainWindow | DEBUG | data RX: P02:1

2025-07-31 14:23:09,659 | main.views.pnl_ctrl | INFO | Datos crudos recibidos: 'P02:1\r\n'
2025-07-31 14:23:09,660 | main.views.pnl_ctrl | DEBUG | Comandos separados: ['P02:1']
2025-07-31 14:23:09,662 | MainWindow | DEBUG | data RX: P02:1

2025-07-31 14:23:10,454 | main.views.pnl_ctrl | INFO | Datos crudos recibidos: 'P02:1\r\n'
2025-07-31 14:23:10,454 | main.views.pnl_ctrl | DEBUG | Comandos separados: ['P02:1']
2025-07-31 14:23:10,456 | MainWindow | DEBUG | data RX: P02:1

2025-07-31 14:23:10,740 | main.views.pnl_ctrl | INFO | Datos crudos recibidos: 'P02:1\r\n'
2025-07-31 14:23:10,741 | main.views.pnl_ctrl | DEBUG | Comandos separados: ['P02:1']
2025-07-31 14:23:10,747 | MainWindow | DEBUG | data RX: P02:1

2025-07-31 14:23:10,954 | main.views.pnl_ctrl | INFO | Datos crudos recibidos: 'P02:1\r\n'
2025-07-31 14:23:10,955 | main.views.pnl_ctrl | DEBUG | Comandos separados: ['P02:1']
2025-07-31 14:23:10,959 | MainWindow | DEBUG | data RX: P02:1

2025-07-31 14:23:15,412 | main.views.pnl_ctrl | INFO | Programa detenido a las 14:23:15
2025-07-31 14:23:27,235 | main.views.pnl_ctrl | INFO | Programa iniciado a las 14:23:27
2025-07-31 14:23:30,717 | main.views.pnl_ctrl | INFO | Programa detenido a las 14:23:30
2025-07-31 14:23:32,709 | main.views.pnl_ctrl | INFO | Programa iniciado a las 14:23:32
2025-07-31 14:23:36,614 | main.views.pnl_ctrl | INFO | Programa detenido a las 14:23:36
2025-07-31 14:23:38,933 | main.views.pnl_ctrl | INFO | Programa iniciado a las 14:23:38
2025-07-31 14:23:38,933 | main.views.pnl_ctrl | INFO | Datos crudos recibidos: 'L01:1,L02:0\r\nOK:LED-STATUS\r\n'
2025-07-31 14:23:38,934 | main.views.pnl_ctrl | DEBUG | Comandos separados: ['L01:1', 'L02:0']
2025-07-31 14:23:38,935 | main.views.pnl_ctrl | INFO | Solicitud de estado de LEDs recibida
2025-07-31 14:23:38,935 | MainWindow | DEBUG | data RX: L01:1,L02:0
OK:LED-STATUS

2025-07-31 14:23:54,265 | main.views.pnl_ctrl | INFO | Programa detenido a las 14:23:54
2025-07-31 14:23:55,176 | main.views.pnl_ctrl | INFO | Programa iniciado a las 14:23:55
2025-07-31 14:23:55,177 | main.views.pnl_ctrl | INFO | Datos crudos recibidos: 'L01:1,L02:0\r\nOK:LED-STATUS\r\n'
2025-07-31 14:23:55,178 | main.views.pnl_ctrl | DEBUG | Comandos separados: ['L01:1', 'L02:0']
2025-07-31 14:23:55,178 | main.views.pnl_ctrl | INFO | Solicitud de estado de LEDs recibida
2025-07-31 14:23:55,179 | MainWindow | DEBUG | data RX: L01:1,L02:0
OK:LED-STATUS

2025-07-31 14:38:25,843 | InicioView | INFO | Vista de inicio configurada correctamente
2025-07-31 14:38:25,947 | PanelControlView | INFO | Vista de inicio configurada correctamente
2025-07-31 14:38:25,969 | main.views.pnl_ctrl | INFO | status uart Panel: False
2025-07-31 14:38:31,394 | main.views.pnl_ctrl | INFO | conectar
2025-07-31 14:38:31,396 | main.views.pnl_ctrl | INFO | status uart Panel: True
2025-07-31 14:38:32,521 | main.views.pnl_ctrl | INFO | Programa iniciado a las 14:38:32
2025-07-31 14:38:32,618 | main.views.pnl_ctrl | INFO | Datos crudos recibidos: 'L01:1,L02:0\r\nOK:'
2025-07-31 14:38:32,618 | main.views.pnl_ctrl | DEBUG | Comandos separados: ['L01:1', 'L02:0']
2025-07-31 14:38:32,619 | MainWindow | DEBUG | data RX: L01:1,L02:0
OK:
2025-07-31 14:38:32,619 | main.views.pnl_ctrl | INFO | Datos crudos recibidos: 'LED-STATUS\r\n'
2025-07-31 14:38:32,620 | main.views.pnl_ctrl | DEBUG | Comandos separados: ['LED-STATUS']
2025-07-31 14:38:32,620 | main.views.pnl_ctrl | WARNING | Formato inválido en comando: LED-STATUS
2025-07-31 14:38:32,620 | MainWindow | DEBUG | data RX: LED-STATUS

2025-07-31 14:38:38,596 | main.views.pnl_ctrl | INFO | Programa detenido a las 14:38:38
2025-07-31 14:38:40,735 | main.views.pnl_ctrl | INFO | Programa iniciado a las 14:38:40
2025-07-31 14:38:40,838 | main.views.pnl_ctrl | INFO | Datos crudos recibidos: 'L01:1,L02:0\r\nOK:LED-STATUS\r\n'
2025-07-31 14:38:40,838 | main.views.pnl_ctrl | DEBUG | Comandos separados: ['L01:1', 'L02:0']
2025-07-31 14:38:40,839 | main.views.pnl_ctrl | INFO | Solicitud de estado de LEDs recibida
2025-07-31 14:38:40,840 | MainWindow | DEBUG | data RX: L01:1,L02:0
OK:LED-STATUS

2025-07-31 14:38:44,705 | main.views.pnl_ctrl | INFO | Programa detenido a las 14:38:44
2025-07-31 14:38:46,694 | main.views.pnl_ctrl | INFO | Programa iniciado a las 14:38:46
2025-07-31 14:40:17,671 | InicioView | INFO | Vista de inicio configurada correctamente
2025-07-31 14:40:17,794 | PanelControlView | INFO | Vista de inicio configurada correctamente
2025-07-31 14:40:17,815 | main.views.pnl_ctrl | INFO | status uart Panel: False
2025-07-31 14:40:23,964 | main.views.pnl_ctrl | INFO | conectar
2025-07-31 14:40:23,967 | main.views.pnl_ctrl | INFO | status uart Panel: True
2025-07-31 14:40:25,696 | main.views.pnl_ctrl | INFO | Programa iniciado a las 14:40:25
2025-07-31 14:40:25,697 | main.views.pnl_ctrl | INFO | TX: LED-STATUS -> 100
2025-07-31 14:40:25,798 | main.views.pnl_ctrl | INFO | Datos crudos recibidos: 'L01:1,L02:0\r\nOK:LED-STATUS\r\n'
2025-07-31 14:40:25,798 | main.views.pnl_ctrl | DEBUG | Comandos separados: ['L01:1', 'L02:0']
2025-07-31 14:40:25,799 | main.views.pnl_ctrl | INFO | Solicitud de estado de LEDs recibida
2025-07-31 14:40:25,799 | MainWindow | DEBUG | data RX: L01:1,L02:0
OK:LED-STATUS

2025-07-31 14:41:23,764 | InicioView | INFO | Vista de inicio configurada correctamente
2025-07-31 14:41:23,879 | PanelControlView | INFO | Vista de inicio configurada correctamente
2025-07-31 14:41:23,900 | main.views.pnl_ctrl | INFO | status uart Panel: False
2025-07-31 14:41:32,093 | main.views.pnl_ctrl | INFO | conectar
2025-07-31 14:41:32,096 | main.views.pnl_ctrl | INFO | status uart Panel: True
2025-07-31 14:41:33,318 | main.views.pnl_ctrl | INFO | Programa iniciado a las 14:41:33
2025-07-31 14:41:33,319 | main.views.pnl_ctrl | DEBUG | TX: LED-STATUS -> 100
2025-07-31 14:51:43,044 | InicioView | INFO | Vista de inicio configurada correctamente
2025-07-31 14:51:43,146 | PanelControlView | INFO | Vista de inicio configurada correctamente
2025-07-31 14:51:43,163 | main.views.pnl_ctrl | INFO | status uart Panel: False
2025-07-31 14:51:44,992 | main.views.pnl_ctrl | INFO | conectar
2025-07-31 14:51:44,994 | main.views.pnl_ctrl | INFO | status uart Panel: True
2025-07-31 14:51:46,925 | main.views.pnl_ctrl | INFO | Programa iniciado a las 14:51:46
2025-07-31 14:51:46,925 | main.views.pnl_ctrl | DEBUG | TX: LED-STATUS -> 100
2025-07-31 14:51:47,023 | main.views.pnl_ctrl | DEBUG | RX (crudo): 'L01:1,L02:0\r\nOK'
2025-07-31 14:51:47,023 | MainWindow | DEBUG | data RX: L01:1,L02:0
OK
2025-07-31 14:51:47,024 | main.views.pnl_ctrl | DEBUG | RX (crudo): ':LED-STATUS\r\n'
2025-07-31 14:51:47,024 | MainWindow | DEBUG | data RX: :LED-STATUS

2025-07-31 14:51:47,025 | main.views.pnl_ctrl | DEBUG | Comandos separados: ['L01:1', 'L02:0']
2025-07-31 14:51:47,026 | main.views.pnl_ctrl | DEBUG | Comandos separados: ['OK']
2025-07-31 14:51:47,026 | main.views.pnl_ctrl | WARNING | Formato inválido en comando: OK
2025-07-31 14:51:47,026 | main.views.pnl_ctrl | DEBUG | RX (crudo): ':LED-STATUS\r\n'
2025-07-31 14:51:47,028 | main.views.pnl_ctrl | DEBUG | Comandos separados: [':LED-STATUS']
2025-07-31 14:53:03,245 | InicioView | INFO | Vista de inicio configurada correctamente
2025-07-31 14:53:03,355 | PanelControlView | INFO | Vista de inicio configurada correctamente
2025-07-31 14:53:03,374 | main.views.pnl_ctrl | INFO | status uart Panel: False
2025-07-31 14:53:05,678 | main.views.pnl_ctrl | INFO | conectar
2025-07-31 14:53:05,680 | main.views.pnl_ctrl | INFO | status uart Panel: True
2025-07-31 14:53:06,817 | main.views.pnl_ctrl | INFO | Programa iniciado a las 14:53:06
2025-07-31 14:53:06,818 | main.views.pnl_ctrl | DEBUG | TX: LED-STATUS -> 100
2025-07-31 14:53:06,917 | main.views.pnl_ctrl | DEBUG | RX (crudo): 'L01:1,L02:0\r\nOK:'
2025-07-31 14:53:06,918 | MainWindow | DEBUG | data RX: L01:1,L02:0
OK:
2025-07-31 14:53:06,919 | main.views.pnl_ctrl | DEBUG | RX (crudo): 'LED-STATUS\r\n'
2025-07-31 14:53:06,919 | MainWindow | DEBUG | data RX: LED-STATUS

2025-07-31 14:53:06,920 | main.views.pnl_ctrl | DEBUG | Comandos separados: ['L01:1', 'L02:0']
2025-07-31 14:53:06,921 | main.views.pnl_ctrl | DEBUG | RX (crudo): 'LED-STATUS\r\n'
2025-07-31 14:53:06,923 | main.views.pnl_ctrl | DEBUG | Comandos separados: ['LED-STATUS']
2025-07-31 14:53:06,923 | main.views.pnl_ctrl | WARNING | Format invalid cmd: LED-STATUS
2025-07-31 14:55:31,940 | InicioView | INFO | Vista de inicio configurada correctamente
2025-07-31 14:55:32,048 | PanelControlView | INFO | Vista de inicio configurada correctamente
2025-07-31 14:55:32,066 | main.views.pnl_ctrl | INFO | status uart Panel: False
2025-07-31 14:55:34,822 | main.views.pnl_ctrl | INFO | conectar
2025-07-31 14:55:34,825 | main.views.pnl_ctrl | INFO | status uart Panel: True
2025-07-31 14:55:35,845 | main.views.pnl_ctrl | INFO | Programa iniciado a las 14:55:35
2025-07-31 14:55:35,846 | main.views.pnl_ctrl | DEBUG | TX: LED-STATUS -> 100
2025-07-31 14:55:35,938 | main.views.pnl_ctrl | DEBUG | RX (crudo): 'L01:1,L02:0\r\nOK:LED-STATUS\r\n'
2025-07-31 14:55:35,943 | main.views.pnl_ctrl | DEBUG | cmd blok: ['L01:1', 'L02:0']
2025-07-31 14:55:35,944 | main.views.pnl_ctrl | INFO | Solicitud de estado de LEDs recibida
2025-07-31 14:55:50,110 | main.views.pnl_ctrl | INFO | Programa detenido a las 14:55:50
2025-07-31 14:55:51,192 | main.views.pnl_ctrl | INFO | Programa iniciado a las 14:55:51
2025-07-31 14:55:51,192 | main.views.pnl_ctrl | DEBUG | TX: LED-STATUS -> 100
2025-07-31 14:57:56,674 | main.views.pnl_ctrl | INFO | Programa detenido a las 14:57:56
2025-07-31 14:57:57,874 | main.views.pnl_ctrl | INFO | desconectar
2025-07-31 14:57:57,876 | main.views.pnl_ctrl | INFO | status uart Panel: False
2025-07-31 14:58:09,809 | main.views.pnl_ctrl | INFO | conectar
2025-07-31 14:58:09,817 | main.views.pnl_ctrl | INFO | status uart Panel: True
2025-07-31 14:58:11,605 | main.views.pnl_ctrl | INFO | Programa iniciado a las 14:58:11
2025-07-31 14:58:11,605 | main.views.pnl_ctrl | DEBUG | TX: LED-STATUS -> 100
2025-07-31 14:58:55,141 | main.views.pnl_ctrl | INFO | desconectar
2025-07-31 14:58:55,150 | main.views.pnl_ctrl | INFO | status uart Panel: False
2025-07-31 14:59:00,990 | main.views.pnl_ctrl | INFO | conectar
2025-07-31 14:59:00,993 | main.views.pnl_ctrl | INFO | status uart Panel: True
2025-07-31 14:59:05,816 | main.views.pnl_ctrl | INFO | Programa detenido a las 14:59:05
2025-07-31 14:59:07,811 | main.views.pnl_ctrl | INFO | Programa iniciado a las 14:59:07
2025-07-31 14:59:07,811 | main.views.pnl_ctrl | DEBUG | TX: LED-STATUS -> 100
2025-07-31 14:59:07,912 | main.views.pnl_ctrl | DEBUG | RX (crudo): 'L01:1,L02:0\r\nOK:LED-STATUS\r\n'
2025-07-31 14:59:07,914 | main.views.pnl_ctrl | DEBUG | cmd blok: ['L01:1', 'L02:0']
2025-07-31 14:59:07,915 | main.views.pnl_ctrl | INFO | Solicitud de estado de LEDs recibida
2025-07-31 14:59:13,658 | main.views.pnl_ctrl | INFO | desconectar
2025-07-31 14:59:13,662 | main.views.pnl_ctrl | INFO | status uart Panel: False
2025-07-31 14:59:23,084 | main.views.pnl_ctrl | INFO | Programa detenido a las 14:59:23
2025-07-31 15:05:15,002 | InicioView | INFO | Vista de inicio configurada correctamente
2025-07-31 15:05:15,109 | PanelControlView | INFO | Vista de inicio configurada correctamente
2025-07-31 15:05:15,140 | main.views.pnl_ctrl | INFO | status uart Panel: False
2025-07-31 15:05:18,395 | main.views.pnl_ctrl | INFO | conectar
2025-07-31 15:05:18,398 | main.views.pnl_ctrl | INFO | status uart Panel: True
2025-07-31 15:05:19,432 | main.views.pnl_ctrl | INFO | Programa iniciado a las 15:05:19
2025-07-31 15:05:19,433 | main.views.pnl_ctrl | DEBUG | TX: LED-STATUS -> 100
2025-07-31 15:05:22,265 | main.views.pnl_ctrl | INFO | desconectar
2025-07-31 15:05:22,270 | main.views.pnl_ctrl | INFO | status uart Panel: False
2025-07-31 15:05:22,273 | main.views.pnl_ctrl | INFO | Programa detenido a las 15:05:22
2025-07-31 15:05:57,737 | main.views.pnl_ctrl | INFO | conectar
2025-07-31 15:05:57,739 | main.views.pnl_ctrl | INFO | status uart Panel: True
2025-07-31 15:05:59,207 | main.views.pnl_ctrl | INFO | Programa iniciado a las 15:05:59
2025-07-31 15:05:59,208 | main.views.pnl_ctrl | DEBUG | TX: LED-STATUS -> 100
2025-07-31 15:05:59,297 | main.views.pnl_ctrl | DEBUG | RX (crudo): 'L01:1,L02:0\r\nOK:LED-STATUS\r\n'
2025-07-31 15:05:59,300 | main.views.pnl_ctrl | DEBUG | cmd blok: ['L01:1', 'L02:0']
2025-07-31 15:05:59,301 | main.views.pnl_ctrl | INFO | Solicitud de estado de LEDs recibida
2025-07-31 15:06:04,204 | main.views.pnl_ctrl | INFO | desconectar
2025-07-31 15:06:04,207 | main.views.pnl_ctrl | INFO | status uart Panel: False
2025-07-31 15:06:04,209 | main.views.pnl_ctrl | INFO | Programa detenido a las 15:06:04
2025-07-31 15:06:18,942 | main.views.pnl_ctrl | INFO | conectar
2025-07-31 15:06:18,945 | main.views.pnl_ctrl | INFO | status uart Panel: True
2025-07-31 15:06:34,277 | main.views.pnl_ctrl | INFO | Programa iniciado a las 15:06:34
2025-07-31 15:06:34,278 | main.views.pnl_ctrl | DEBUG | TX: LED-STATUS -> 100
2025-07-31 15:06:34,364 | main.views.pnl_ctrl | DEBUG | RX (crudo): 'L01:1,L02:0\r\nOK:LED-STATUS\r\n'
2025-07-31 15:06:34,367 | main.views.pnl_ctrl | DEBUG | cmd blok: ['L01:1', 'L02:0']
2025-07-31 15:06:34,367 | main.views.pnl_ctrl | INFO | Solicitud de estado de LEDs recibida
2025-07-31 15:06:41,400 | main.views.pnl_ctrl | DEBUG | RX (crudo): 'P02:1\r\n'
2025-07-31 15:06:41,408 | main.views.pnl_ctrl | DEBUG | cmd blok: ['P02:1']
2025-07-31 15:06:48,565 | main.views.pnl_ctrl | DEBUG | RX (crudo): 'P01:1\r\n'
2025-07-31 15:06:48,572 | main.views.pnl_ctrl | DEBUG | cmd blok: ['P01:1']
2025-07-31 15:06:49,789 | main.views.pnl_ctrl | DEBUG | RX (crudo): 'P01:1\r\n'
2025-07-31 15:06:49,792 | main.views.pnl_ctrl | DEBUG | cmd blok: ['P01:1']
2025-07-31 15:06:51,004 | main.views.pnl_ctrl | DEBUG | RX (crudo): 'P02:1\r\n'
2025-07-31 15:06:51,006 | main.views.pnl_ctrl | DEBUG | cmd blok: ['P02:1']
2025-07-31 15:06:51,970 | main.views.pnl_ctrl | DEBUG | RX (crudo): 'P02:1\r\n'
2025-07-31 15:06:51,977 | main.views.pnl_ctrl | DEBUG | cmd blok: ['P02:1']
2025-07-31 15:06:52,639 | main.views.pnl_ctrl | DEBUG | RX (crudo): 'P02:1\r\n'
2025-07-31 15:06:52,644 | main.views.pnl_ctrl | DEBUG | cmd blok: ['P02:1']
2025-07-31 15:06:53,025 | main.views.pnl_ctrl | DEBUG | RX (crudo): 'P02:1\r\n'
2025-07-31 15:06:53,033 | main.views.pnl_ctrl | DEBUG | cmd blok: ['P02:1']
2025-07-31 15:06:53,299 | main.views.pnl_ctrl | DEBUG | RX (crudo): 'P02:1\r\n'
2025-07-31 15:06:53,302 | main.views.pnl_ctrl | DEBUG | cmd blok: ['P02:1']
2025-07-31 15:06:53,545 | main.views.pnl_ctrl | DEBUG | RX (crudo): 'P02:1\r\n'
2025-07-31 15:06:53,553 | main.views.pnl_ctrl | DEBUG | cmd blok: ['P02:1']
2025-07-31 15:06:53,754 | main.views.pnl_ctrl | DEBUG | RX (crudo): 'P02:1\r\n'
2025-07-31 15:06:53,757 | main.views.pnl_ctrl | DEBUG | cmd blok: ['P02:1']
2025-07-31 15:06:54,455 | main.views.pnl_ctrl | DEBUG | RX (crudo): 'P02:1\r\n'
2025-07-31 15:06:54,464 | main.views.pnl_ctrl | DEBUG | cmd blok: ['P02:1']
2025-07-31 15:06:54,690 | main.views.pnl_ctrl | DEBUG | RX (crudo): 'P02:1\r\n'
2025-07-31 15:06:54,697 | main.views.pnl_ctrl | DEBUG | cmd blok: ['P02:1']
2025-07-31 15:06:54,925 | main.views.pnl_ctrl | DEBUG | RX (crudo): 'P02:1\r\n'
2025-07-31 15:06:54,932 | main.views.pnl_ctrl | DEBUG | cmd blok: ['P02:1']
2025-07-31 15:06:55,129 | main.views.pnl_ctrl | DEBUG | RX (crudo): 'P02:1\r\n'
2025-07-31 15:06:55,133 | main.views.pnl_ctrl | DEBUG | cmd blok: ['P02:1']
2025-07-31 15:06:55,375 | main.views.pnl_ctrl | DEBUG | RX (crudo): 'P02:1\r\n'
2025-07-31 15:06:55,382 | main.views.pnl_ctrl | DEBUG | cmd blok: ['P02:1']
2025-07-31 15:06:57,540 | main.views.pnl_ctrl | DEBUG | RX (crudo): 'P02:1\r\n'
2025-07-31 15:06:57,547 | main.views.pnl_ctrl | DEBUG | cmd blok: ['P02:1']
2025-07-31 15:06:58,870 | main.views.pnl_ctrl | DEBUG | RX (crudo): 'P02:1\r\n'
2025-07-31 15:06:58,877 | main.views.pnl_ctrl | DEBUG | cmd blok: ['P02:1']
2025-07-31 15:06:59,534 | main.views.pnl_ctrl | DEBUG | RX (crudo): 'P02:1\r\n'
2025-07-31 15:06:59,536 | main.views.pnl_ctrl | DEBUG | cmd blok: ['P02:1']
2025-07-31 15:07:00,135 | main.views.pnl_ctrl | DEBUG | RX (crudo): 'P02:1\r\n'
2025-07-31 15:07:00,143 | main.views.pnl_ctrl | DEBUG | cmd blok: ['P02:1']
2025-07-31 15:07:00,709 | main.views.pnl_ctrl | DEBUG | RX (crudo): 'P02:1\r\n'
2025-07-31 15:07:00,712 | main.views.pnl_ctrl | DEBUG | cmd blok: ['P02:1']
2025-07-31 15:07:01,144 | main.views.pnl_ctrl | DEBUG | RX (crudo): 'P02:1\r\n'
2025-07-31 15:07:01,148 | main.views.pnl_ctrl | DEBUG | cmd blok: ['P02:1']
2025-07-31 15:07:01,531 | main.views.pnl_ctrl | DEBUG | RX (crudo): 'P02:1\r\n'
2025-07-31 15:07:01,539 | main.views.pnl_ctrl | DEBUG | cmd blok: ['P02:1']
2025-07-31 15:07:01,844 | main.views.pnl_ctrl | DEBUG | RX (crudo): 'P02:1\r\n'
2025-07-31 15:07:01,849 | main.views.pnl_ctrl | DEBUG | cmd blok: ['P02:1']
2025-07-31 15:07:02,130 | main.views.pnl_ctrl | DEBUG | RX (crudo): 'P02:1\r\n'
2025-07-31 15:07:02,137 | main.views.pnl_ctrl | DEBUG | cmd blok: ['P02:1']
2025-07-31 15:07:02,960 | main.views.pnl_ctrl | DEBUG | RX (crudo): 'P02:1\r\n'
2025-07-31 15:07:02,966 | main.views.pnl_ctrl | DEBUG | cmd blok: ['P02:1']
2025-07-31 15:07:03,225 | main.views.pnl_ctrl | DEBUG | RX (crudo): 'P02:1\r\n'
2025-07-31 15:07:03,234 | main.views.pnl_ctrl | DEBUG | cmd blok: ['P02:1']
2025-07-31 15:07:03,695 | main.views.pnl_ctrl | DEBUG | RX (crudo): 'P02:1\r\n'
2025-07-31 15:07:03,703 | main.views.pnl_ctrl | DEBUG | cmd blok: ['P02:1']
2025-07-31 15:07:04,140 | main.views.pnl_ctrl | DEBUG | RX (crudo): 'P02:1\r\n'
2025-07-31 15:07:04,147 | main.views.pnl_ctrl | DEBUG | cmd blok: ['P02:1']
2025-07-31 15:07:04,505 | main.views.pnl_ctrl | DEBUG | RX (crudo): 'P02:1\r\n'
2025-07-31 15:07:04,512 | main.views.pnl_ctrl | DEBUG | cmd blok: ['P02:1']
2025-07-31 15:07:04,960 | main.views.pnl_ctrl | DEBUG | RX (crudo): 'P02:1\r\n'
2025-07-31 15:07:04,967 | main.views.pnl_ctrl | DEBUG | cmd blok: ['P02:1']
2025-07-31 15:07:05,404 | main.views.pnl_ctrl | DEBUG | RX (crudo): 'P02:1\r\n'
2025-07-31 15:07:05,408 | main.views.pnl_ctrl | DEBUG | cmd blok: ['P02:1']
2025-07-31 15:07:05,979 | main.views.pnl_ctrl | DEBUG | RX (crudo): 'P02:1\r\n'
2025-07-31 15:07:05,986 | main.views.pnl_ctrl | DEBUG | cmd blok: ['P02:1']
2025-07-31 15:07:29,200 | main.views.pnl_ctrl | DEBUG | RX (crudo): 'P02:1\r\n'
2025-07-31 15:07:29,207 | main.views.pnl_ctrl | DEBUG | cmd blok: ['P02:1']
2025-07-31 15:07:31,928 | main.views.pnl_ctrl | DEBUG | RX (crudo): 'P02:1\r\n'
2025-07-31 15:07:31,931 | main.views.pnl_ctrl | DEBUG | cmd blok: ['P02:1']
2025-07-31 15:07:32,750 | main.views.pnl_ctrl | DEBUG | RX (crudo): 'P02:1\r\n'
2025-07-31 15:07:32,758 | main.views.pnl_ctrl | DEBUG | cmd blok: ['P02:1']
2025-07-31 15:07:33,353 | main.views.pnl_ctrl | DEBUG | RX (crudo): 'P02:1\r\n'
2025-07-31 15:07:33,356 | main.views.pnl_ctrl | DEBUG | cmd blok: ['P02:1']
2025-07-31 15:07:33,879 | main.views.pnl_ctrl | DEBUG | RX (crudo): 'P02:1\r\n'
2025-07-31 15:07:33,882 | main.views.pnl_ctrl | DEBUG | cmd blok: ['P02:1']
2025-07-31 15:07:34,284 | main.views.pnl_ctrl | DEBUG | RX (crudo): 'P02:1\r\n'
